store,item,sales
5,1,17.201291436911337
5,1,17.726342743877503
5,1,18.576312625067935
5,1,13.82647019291911
5,1,15.529119033805673
5,1,16.53484740278791
5,1,16.367060162680232
5,1,17.201291436911337
5,1,17.726342743877503
5,1,18.576312625067935
5,1,13.82647019291911
5,1,15.529119033805673
5,1,16.53484740278791
5,1,16.367060162680232
5,1,17.201291436911337
5,1,17.726342743877503
5,1,18.576312625067935
5,1,13.82647019291911
5,1,15.529119033805673
5,1,16.53484740278791
5,1,16.367060162680232
5,1,17.201291436911337
5,1,17.726342743877503
6,1,10.190330697195977
6,1,10.419169358856625
6,1,12.330741197212324
6,1,12.478211688145837
6,1,14.806242735233235
6,1,15.403431349822307
6,1,15.870171152978427
6,1,10.190330697195977
6,1,10.419169358856625
6,1,12.330741197212324
6,1,12.478211688145837
6,1,14.806242735233235
6,1,15.403431349822307
6,1,15.870171152978427
6,1,10.190330697195977
6,1,10.419169358856625
6,1,12.330741197212324
6,1,12.478211688145837
6,1,14.806242735233235
6,1,15.403431349822307
6,1,15.870171152978427
6,1,10.190330697195977
6,1,10.419169358856625
6,1,12.330741197212324
6,1,12.478211688145837
6,1,14.806242735233235
6,1,15.403431349822307
6,1,15.870171152978427
6,1,10.190330697195977
6,1,10.419169358856625
6,1,12.330741197212324
6,1,12.818649727495563
6,1,15.577735917559803
6,1,17.027597283735634
6,1,16.771823687768837
6,1,10.70158894378456
6,1,13.12930096901664
6,1,13.013448074648032
6,1,12.818649727495563
6,1,15.577735917559803
6,1,17.027597283735634
6,1,16.771823687768837
6,1,10.70158894378456
6,1,13.12930096901664
6,1,13.013448074648032
6,1,12.818649727495563
6,1,15.577735917559803
6,1,17.027597283735634
6,1,16.771823687768837
6,1,10.70158894378456
6,1,13.12930096901664
6,1,13.013448074648032
6,1,12.818649727495563
6,1,15.577735917559803
6,1,17.027597283735634
6,1,16.771823687768837
6,1,10.70158894378456
6,1,13.12930096901664
6,1,13.013448074648032
6,1,16.053366994718385
6,1,19.347696307782794
6,1,19.206199966834436
6,1,19.24570389723795
6,1,13.489704574700204
6,1,14.408565627347633
6,1,15.556844523553501
6,1,16.053366994718385
6,1,19.347696307782794
6,1,19.206199966834436
6,1,19.24570389723795
6,1,13.489704574700204
6,1,14.408565627347633
6,1,15.556844523553501
6,1,16.053366994718385
6,1,19.347696307782794
6,1,19.206199966834436
6,1,19.24570389723795
6,1,13.489704574700204
6,1,14.408565627347633
6,1,15.556844523553501
6,1,16.053366994718385
6,1,19.347696307782794
6,1,19.206199966834436
6,1,19.24570389723795
6,1,13.489704574700204
6,1,14.408565627347633
6,1,15.556844523553501
6,1,16.053366994718385
6,1,19.347696307782794
6,1,19.206199966834436
7,1,8.567653216895474
7,1,9.124636594374348
7,1,12.36966904232529
7,1,12.322326846375681
7,1,13.46499937925826
7,1,13.102558411535783
7,1,14.231498578694797
7,1,8.567653216895474
7,1,9.124636594374348
7,1,12.36966904232529
7,1,12.322326846375681
7,1,13.46499937925826
7,1,13.102558411535783
7,1,14.231498578694797
7,1,8.567653216895474
7,1,9.124636594374348
7,1,12.36966904232529
7,1,12.322326846375681
7,1,13.46499937925826
7,1,13.102558411535783
7,1,14.231498578694797
7,1,8.567653216895474
7,1,9.124636594374348
7,1,12.36966904232529
7,1,12.322326846375681
7,1,13.46499937925826
7,1,13.102558411535783
7,1,14.231498578694797
7,1,8.567653216895474
7,1,9.124636594374348
7,1,12.36966904232529
7,1,12.98179901916972
7,1,14.760854958058498
7,1,14.92460140246099
7,1,15.587010980244083
7,1,9.387871503596735
7,1,13.227979148734898
7,1,13.019292476767303
7,1,12.98179901916972
7,1,14.760854958058498
7,1,14.92460140246099
7,1,15.587010980244083
7,1,9.387871503596735
7,1,13.227979148734898
7,1,13.019292476767303
7,1,12.98179901916972
7,1,14.760854958058498
7,1,14.92460140246099
7,1,15.587010980244083
7,1,9.387871503596735
7,1,13.227979148734898
7,1,13.019292476767303
7,1,12.98179901916972
7,1,14.760854958058498
7,1,14.92460140246099
7,1,15.587010980244083
7,1,9.387871503596735
7,1,13.227979148734898
7,1,13.019292476767303
7,1,14.144870707215638
7,1,17.424754075662904
7,1,17.60931592327521
7,1,17.791340375946728
7,1,12.49208442378129
7,1,12.822275080261415
7,1,14.673460925992387
7,1,14.144870707215638
7,1,17.424754075662904
7,1,17.60931592327521
7,1,17.791340375946728
7,1,12.49208442378129
7,1,12.822275080261415
7,1,14.673460925992387
7,1,14.144870707215638
7,1,17.424754075662904
7,1,17.60931592327521
7,1,17.791340375946728
7,1,12.49208442378129
7,1,12.822275080261415
7,1,14.673460925992387
7,1,14.144870707215638
7,1,17.424754075662904
7,1,17.60931592327521
7,1,17.791340375946728
7,1,12.49208442378129
7,1,12.822275080261415
7,1,14.673460925992387
7,1,14.144870707215638
7,1,17.424754075662904
7,1,17.60931592327521
8,1,17.310552005476463
8,1,18.875198620295997
8,1,18.819275736884254
8,1,19.590191453849275
8,1,21.318457510180245
8,1,22.817696905574188
8,1,23.483127416889953
8,1,17.310552005476463
8,1,18.875198620295997
8,1,18.819275736884254
8,1,19.590191453849275
8,1,21.318457510180245
8,1,22.817696905574188
8,1,23.483127416889953
8,1,17.310552005476463
8,1,18.875198620295997
8,1,18.819275736884254
8,1,19.590191453849275
8,1,21.318457510180245
8,1,22.817696905574188
8,1,23.483127416889953
8,1,17.310552005476463
8,1,18.875198620295997
8,1,18.819275736884254
8,1,19.590191453849275
8,1,21.318457510180245
8,1,22.817696905574188
8,1,23.483127416889953
8,1,17.310552005476463
8,1,18.875198620295997
8,1,18.819275736884254
8,1,23.317475598622522
8,1,24.05857042030623
8,1,25.758929756879823
8,1,26.039822936486047
8,1,16.611870270608232
8,1,20.50508793914615
8,1,21.210233139200433
8,1,23.317475598622522
8,1,24.05857042030623
8,1,25.758929756879823
8,1,26.039822936486047
8,1,16.611870270608232
8,1,20.50508793914615
8,1,21.210233139200433
8,1,23.317475598622522
8,1,24.05857042030623
8,1,25.758929756879823
8,1,26.039822936486047
8,1,16.611870270608232
8,1,20.50508793914615
8,1,21.210233139200433
8,1,23.317475598622522
8,1,24.05857042030623
8,1,25.758929756879823
8,1,26.039822936486047
8,1,16.611870270608232
8,1,20.50508793914615
8,1,21.210233139200433
8,1,28.637845034924716
8,1,27.497703003581734
8,1,31.803131173988962
8,1,31.084283039615592
8,1,22.519752556698318
8,1,26.205867932333362
8,1,28.282560569390252
8,1,28.637845034924716
8,1,27.497703003581734
8,1,31.803131173988962
8,1,31.084283039615592
8,1,22.519752556698318
8,1,26.205867932333362
8,1,28.282560569390252
8,1,28.637845034924716
8,1,27.497703003581734
8,1,31.803131173988962
8,1,31.084283039615592
8,1,22.519752556698318
8,1,26.205867932333362
8,1,28.282560569390252
8,1,28.637845034924716
8,1,27.497703003581734
8,1,31.803131173988962
8,1,31.084283039615592
8,1,22.519752556698318
8,1,26.205867932333362
8,1,28.282560569390252
8,1,28.637845034924716
8,1,27.497703003581734
8,1,31.803131173988962
9,1,15.360473225006894
9,1,16.464813926727018
9,1,16.40409556307201
9,1,16.563964021986298
9,1,20.25966989136631
9,1,21.68058349181217
9,1,21.6807599581533
9,1,15.360473225006894
9,1,16.464813926727018
9,1,16.40409556307201
9,1,16.563964021986298
9,1,20.25966989136631
9,1,21.68058349181217
9,1,21.6807599581533
9,1,15.360473225006894
9,1,16.464813926727018
9,1,16.40409556307201
9,1,16.563964021986298
9,1,20.25966989136631
9,1,21.68058349181217
9,1,21.6807599581533
9,1,15.360473225006894
9,1,16.464813926727018
9,1,16.40409556307201
9,1,16.563964021986298
9,1,20.25966989136631
9,1,21.68058349181217
9,1,21.6807599581533
9,1,15.360473225006894
9,1,16.464813926727018
9,1,16.40409556307201
9,1,16.85912748923426
9,1,21.49502303249689
9,1,23.276868506774036
9,1,24.153770430365807
9,1,16.911278649909345
9,1,18.48273039597739
9,1,18.020263228509567
9,1,16.85912748923426
9,1,21.49502303249689
9,1,23.276868506774036
9,1,24.153770430365807
9,1,16.911278649909345
9,1,18.48273039597739
9,1,18.020263228509567
9,1,16.85912748923426
9,1,21.49502303249689
9,1,23.276868506774036
9,1,24.153770430365807
9,1,16.911278649909345
9,1,18.48273039597739
9,1,18.020263228509567
9,1,16.85912748923426
9,1,21.49502303249689
9,1,23.276868506774036
9,1,24.153770430365807
9,1,16.911278649909345
9,1,18.48273039597739
9,1,18.020263228509567
9,1,23.39068039090253
9,1,24.77808528147716
9,1,27.628760561417938
9,1,28.45327762740859
9,1,18.793841155204397
9,1,22.873767960642724
9,1,21.943970187574795
9,1,23.39068039090253
9,1,24.77808528147716
9,1,27.628760561417938
9,1,28.45327762740859
9,1,18.793841155204397
9,1,22.873767960642724
9,1,21.943970187574795
9,1,23.39068039090253
9,1,24.77808528147716
9,1,27.628760561417938
9,1,28.45327762740859
9,1,18.793841155204397
9,1,22.873767960642724
9,1,21.943970187574795
9,1,23.39068039090253
9,1,24.77808528147716
9,1,27.628760561417938
9,1,28.45327762740859
9,1,18.793841155204397
9,1,22.873767960642724
9,1,21.943970187574795
9,1,23.39068039090253
9,1,24.77808528147716
9,1,27.628760561417938
10,1,14.857547218009602
10,1,16.59479473133288
10,1,16.055185647829525
10,1,17.96990557213728
10,1,21.094125198700873
10,1,21.380961949250842
10,1,21.95915049278207
10,1,14.857547218009602
10,1,16.59479473133288
10,1,16.055185647829525
10,1,17.96990557213728
10,1,21.094125198700873
10,1,21.380961949250842
10,1,21.95915049278207
10,1,14.857547218009602
10,1,16.59479473133288
10,1,16.055185647829525
10,1,17.96990557213728
10,1,21.094125198700873
10,1,21.380961949250842
10,1,21.95915049278207
10,1,14.857547218009602
10,1,16.59479473133288
10,1,16.055185647829525
10,1,17.96990557213728
10,1,21.094125198700873
10,1,21.380961949250842
10,1,21.95915049278207
10,1,14.857547218009602
10,1,16.59479473133288
10,1,16.055185647829525
10,1,18.94689466563484
10,1,22.895253002904873
10,1,23.912189166764197
10,1,24.81193126706952
10,1,17.01791980535804
10,1,19.695566136005006
10,1,18.636290611341963
10,1,18.94689466563484
10,1,22.895253002904873
10,1,23.912189166764197
10,1,24.81193126706952
10,1,17.01791980535804
10,1,19.695566136005006
10,1,18.636290611341963
10,1,18.94689466563484
10,1,22.895253002904873
10,1,23.912189166764197
10,1,24.81193126706952
10,1,17.01791980535804
10,1,19.695566136005006
10,1,18.636290611341963
10,1,18.94689466563484
10,1,22.895253002904873
10,1,23.912189166764197
10,1,24.81193126706952
10,1,17.01791980535804
10,1,19.695566136005006
10,1,18.636290611341963
10,1,23.774319190153864
10,1,24.713241307321173
10,1,29.682820990327183
10,1,29.594135772809917
10,1,19.245123719836187
10,1,23.053871453078415
10,1,22.538404708459158
10,1,23.774319190153864
10,1,24.713241307321173
10,1,29.682820990327183
10,1,29.594135772809917
10,1,19.245123719836187
10,1,23.053871453078415
10,1,22.538404708459158
10,1,23.774319190153864
10,1,24.713241307321173
10,1,29.682820990327183
10,1,29.594135772809917
10,1,19.245123719836187
10,1,23.053871453078415
10,1,22.538404708459158
10,1,23.774319190153864
10,1,24.713241307321173
10,1,29.682820990327183
10,1,29.594135772809917
10,1,19.245123719836187
10,1,23.053871453078415
10,1,22.538404708459158
10,1,23.774319190153864
10,1,24.713241307321173
10,1,29.682820990327183
1,2,28.279882854319922
1,2,37.40269789466925
1,2,37.97961234511389
1,2,41.075784717910686
1,2,40.80186947620737
1,2,42.099508424230834
1,2,45.609593760451496
1,2,28.279882854319922
1,2,37.40269789466925
1,2,37.97961234511389
1,2,41.075784717910686
1,2,40.80186947620737
1,2,42.099508424230834
1,2,45.609593760451496
1,2,28.279882854319922
1,2,37.40269789466925
1,2,37.97961234511389
1,2,41.075784717910686
1,2,40.80186947620737
1,2,42.099508424230834
1,2,45.609593760451496
1,2,28.279882854319922
1,2,37.40269789466925
1,2,37.97961234511389
1,2,41.075784717910686
1,2,40.80186947620737
1,2,42.099508424230834
1,2,45.609593760451496
1,2,28.279882854319922
1,2,37.40269789466925
1,2,37.97961234511389
1,2,45.438828676998966
1,2,46.417475412026086
1,2,45.8247547912468
1,2,47.196759651281845
1,2,36.421672407497084
1,2,38.6847379399353
1,2,38.76726150324625
1,2,45.438828676998966
1,2,46.417475412026086
1,2,45.8247547912468
1,2,47.196759651281845
1,2,36.421672407497084
1,2,38.6847379399353
1,2,38.76726150324625
1,2,45.438828676998966
1,2,46.417475412026086
1,2,45.8247547912468
1,2,47.196759651281845
1,2,36.421672407497084
1,2,38.6847379399353
1,2,38.76726150324625
1,2,45.438828676998966
1,2,46.417475412026086
1,2,45.8247547912468
1,2,47.196759651281845
1,2,36.421672407497084
1,2,38.6847379399353
1,2,38.76726150324625
1,2,49.461380768152736
1,2,56.211305226823505
1,2,58.31781163855314
1,2,58.91462197296306
1,2,43.21042728645051
1,2,47.08010393576551
1,2,47.65437446365524
1,2,49.461380768152736
1,2,56.211305226823505
1,2,58.31781163855314
1,2,58.91462197296306
1,2,43.21042728645051
1,2,47.08010393576551
1,2,47.65437446365524
1,2,49.461380768152736
1,2,56.211305226823505
1,2,58.31781163855314
1,2,58.91462197296306
1,2,43.21042728645051
1,2,47.08010393576551
1,2,47.65437446365524
1,2,49.461380768152736
1,2,56.211305226823505
1,2,58.31781163855314
1,2,58.91462197296306
1,2,43.21042728645051
1,2,47.08010393576551
1,2,47.65437446365524
1,2,49.461380768152736
1,2,56.211305226823505
1,2,58.31781163855314
2,2,47.036370292297995
2,2,52.005296899253196
2,2,51.401737941870714
2,2,55.98162007057792
2,2,58.70453790514089
2,2,60.47304714040164
2,2,63.86937675815233
2,2,47.036370292297995
2,2,52.005296899253196
2,2,51.401737941870714
2,2,55.98162007057792
2,2,58.70453790514089
2,2,60.47304714040164
2,2,63.86937675815233
2,2,47.036370292297995
2,2,52.005296899253196
2,2,51.401737941870714
2,2,55.98162007057792
2,2,58.70453790514089
2,2,60.47304714040164
2,2,63.86937675815233
2,2,47.036370292297995
2,2,52.005296899253196
2,2,51.401737941870714
2,2,55.98162007057792
2,2,58.70453790514089
2,2,60.47304714040164
2,2,63.86937675815233
2,2,47.036370292297995
2,2,52.005296899253196
2,2,51.401737941870714
2,2,65.13301864511831
2,2,69.96106673845067
2,2,73.08092949696612
2,2,73.55279263146475
2,2,48.32566050831328
2,2,57.291230607883726
2,2,57.120252152988094
2,2,65.13301864511831
2,2,69.96106673845067
2,2,73.08092949696612
2,2,73.55279263146475
2,2,48.32566050831328
2,2,57.291230607883726
2,2,57.120252152988094
2,2,65.13301864511831
2,2,69.96106673845067
2,2,73.08092949696612
2,2,73.55279263146475
2,2,48.32566050831328
2,2,57.291230607883726
2,2,57.120252152988094
2,2,65.13301864511831
2,2,69.96106673845067
2,2,73.08092949696612
2,2,73.55279263146475
2,2,48.32566050831328
2,2,57.291230607883726
2,2,57.120252152988094
2,2,77.28500570838246
2,2,77.2332557817508
2,2,82.78060357235026
2,2,87.86679187507545
2,2,59.09938859764244
2,2,72.89760633617507
2,2,74.44276087771198
2,2,77.28500570838246
2,2,77.2332557817508
2,2,82.78060357235026
2,2,87.86679187507545
2,2,59.09938859764244
2,2,72.89760633617507
2,2,74.44276087771198
2,2,77.28500570838246
2,2,77.2332557817508
2,2,82.78060357235026
2,2,87.86679187507545
2,2,59.09938859764244
2,2,72.89760633617507
2,2,74.44276087771198
2,2,77.28500570838246
2,2,77.2332557817508
2,2,82.78060357235026
2,2,87.86679187507545
2,2,59.09938859764244
2,2,72.89760633617507
2,2,74.44276087771198
2,2,77.28500570838246
2,2,77.2332557817508
2,2,82.78060357235026
3,2,38.402651502061055
3,2,46.42975069857902
3,2,45.974314536787595
3,2,50.36517570422802
3,2,53.90423873876681
3,2,52.9019813555068
3,2,56.8488725960252
3,2,38.402651502061055
3,2,46.42975069857902
3,2,45.974314536787595
3,2,50.36517570422802
3,2,53.90423873876681
3,2,52.9019813555068
3,2,56.8488725960252
3,2,38.402651502061055
3,2,46.42975069857902
3,2,45.974314536787595
3,2,50.36517570422802
3,2,53.90423873876681
3,2,52.9019813555068
3,2,56.8488725960252
3,2,38.402651502061055
3,2,46.42975069857902
3,2,45.974314536787595
3,2,50.36517570422802
3,2,53.90423873876681
3,2,52.9019813555068
3,2,56.8488725960252
3,2,38.402651502061055
3,2,46.42975069857902
3,2,45.974314536787595
3,2,53.70047587297015
3,2,57.81739060541244
3,2,64.83127724965318
3,2,69.9080622948752
3,2,44.953036381343736
3,2,52.55063260982222
3,2,52.0289948389244
3,2,53.70047587297015
3,2,57.81739060541244
3,2,64.83127724965318
3,2,69.9080622948752
3,2,44.953036381343736
3,2,52.55063260982222
3,2,52.0289948389244
3,2,53.70047587297015
3,2,57.81739060541244
3,2,64.83127724965318
3,2,69.9080622948752
3,2,44.953036381343736
3,2,52.55063260982222
3,2,52.0289948389244
3,2,53.70047587297015
3,2,57.81739060541244
3,2,64.83127724965318
3,2,69.9080622948752
3,2,44.953036381343736
3,2,52.55063260982222
3,2,52.0289948389244
3,2,65.80777130059481
3,2,72.35025496699721
3,2,74.76614007738495
3,2,79.30618026973475
3,2,51.7303975685537
3,2,61.84523222109251
3,2,61.55682698743727
3,2,65.80777130059481
3,2,72.35025496699721
3,2,74.76614007738495
3,2,79.30618026973475
3,2,51.7303975685537
3,2,61.84523222109251
3,2,61.55682698743727
3,2,65.80777130059481
3,2,72.35025496699721
3,2,74.76614007738495
3,2,79.30618026973475
3,2,51.7303975685537
3,2,61.84523222109251
3,2,61.55682698743727
3,2,65.80777130059481
3,2,72.35025496699721
3,2,74.76614007738495
3,2,79.30618026973475
3,2,51.7303975685537
